file,start_time,end_time,clip_file,clip_start_time,clip_end_time,KAAM_song,comments,ANIA_song,comment,clf_score,deployment_id,deployment_name,project,date,recording_start_time,datetime
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-02_11914/Data/SMM11914_20240629_081800.wav,230,235,mp3/037703_OS-UUK-02_11914.mp3,0,5,no,,no,,-0.317,33,OS-UUK-02_11914,PUAI_OS,6/29/24,2024-06-29 08:18:00-10:00,6/29/24 8:18
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B2-0_11425/Data/SMM11425_20240503_062500.wav,220,225,mp3/117509_B2-0_11425.mp3,0,5,no,,no,,-0.9995,99,B2-0_11425,AKEK_grid,5/3/24,,5/3/24 6:25
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B2-0_11425/Data/SMM11425_20240429_072700.wav,150,155,mp3/117963_B2-0_11425.mp3,0,5,no,,no,,-0.5654,99,B2-0_11425,AKEK_grid,4/29/24,,4/29/24 7:27
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-06_14249/Data/SMM14249_20240520_171700.wav,210,215,mp3/038653_OS-MOH-06_14249.mp3,0,5,no,,no,,-0.09406,34,OS-MOH-06_14249,PUAI_OS,5/20/24,2024-05-20 17:17:00-10:00,5/20/24 17:17
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B1-0_11895/Data/SMM11895_20240419_073500.wav,20,25,mp3/102423_B1-0_11895.mp3,0,5,no,,no,,-1.283,86,B1-0_11895,AKEK_grid,4/19/24,,4/19/24 7:35
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-0_11800/Data/SMM11800_20240322_160000.wav,95,100,mp3/048398_E6-0_11800.mp3,0,5,no,,yes,,4.51,42,E6-0_11800,AKEK_grid,3/22/24,2024-03-22 16:00:00-10:00,3/22/24 16:00
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-2-extra_11455/Data/SMM11455_20240503_082500.wav,200,205,mp3/059333_F7-2-extra_11455.mp3,0,5,no,,no,,-0.2969,52,F7-2-extra_11455,AKEK_grid,5/3/24,,5/3/24 8:25
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B3-0_11550/Data/SMM11550_20240412_124100.wav,40,45,mp3/055489_B3-0_11550.mp3,0,5,no,,no,,-0.982,48,B3-0_11550,AKEK_grid,4/12/24,2024-04-12 12:41:00-10:00,4/12/24 12:41
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-04_14237/Data/SMM14237_20240523_181600.wav,85,90,mp3/014937_OS-MOH-04_14237.mp3,0,5,no,,yes,,2.934,13,OS-MOH-04_14237,PUAI_OS,5/23/24,2024-05-23 18:16:00-10:00,5/23/24 18:16
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-08_14243/Data/SMM14243_20240424_153100.wav,90,95,mp3/022403_OS-MOH-08_14243.mp3,0,5,no,,no,,-0.1504,20,OS-MOH-08_14243,PUAI_OS,4/24/24,2024-04-24 15:31:00-10:00,4/24/24 15:31
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-0_11531/Data/SMM11531_20240503_092500.wav,0,5,mp3/095555_I8-0_11531.mp3,0,5,no,,uncertain,,2.564,80,I8-0_11531,AKEK_grid,5/3/24,,5/3/24 9:25
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B4-4_11443/Data/SMM11443_20240406_064600.wav,135,140,mp3/103939_B4-4_11443.mp3,0,5,no,,no,,-1.198,87,B4-4_11443,AKEK_grid,4/6/24,,4/6/24 6:46
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-12_11890/Data/SMM11890_20240607_081400.wav,165,170,mp3/025224_OS-UUK-12_11890.mp3,0,5,no,,no,,0.3423,23,OS-UUK-12_11890,PUAI_OS,6/7/24,2024-06-07 08:14:00-10:00,6/7/24 8:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-14_14282/Data/SMM14282_20240422_103200.wav,210,215,mp3/011903_OS-HPK-14_14282.mp3,0,5,no,,yes,,5.78,11,OS-HPK-14_14282,PUAI_OS,4/22/24,2024-04-22 10:32:00-10:00,4/22/24 10:32
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C2-0_11798/Data/SMM11798_20240511_072000.wav,200,205,mp3/061459_C2-0_11798.mp3,0,5,no,,no,,-0.8657,54,C2-0_11798,AKEK_grid,5/11/24,,5/11/24 7:20
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-21_14351/Data/SMM14351_20240512_112000.wav,85,90,mp3/029627_OS-HPK-21_14351.mp3,0,5,no,,no,,0.6953,26,OS-HPK-21_14351,PUAI_OS,5/12/24,2024-05-12 11:20:00-10:00,5/12/24 11:20
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-08_11899/Data/SMM11899_20240522_131600.wav,180,185,mp3/017902_OS-UUK-08_11899.mp3,0,5,no,,no,,-0.4392,16,OS-UUK-08_11899,PUAI_OS,5/22/24,2024-05-22 13:16:00-10:00,5/22/24 13:16
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-14_14282/Data/SMM14282_20240423_153200.wav,235,240,mp3/012494_OS-HPK-14_14282.mp3,0,5,no,,yes,,3.176,11,OS-HPK-14_14282,PUAI_OS,4/23/24,2024-04-23 15:32:00-10:00,4/23/24 15:32
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F8-2_11868/Data/SMM11868_20240320_170200.wav,30,35,mp3/113873_F8-2_11868.mp3,0,5,no,,no,,-0.8022,96,F8-2_11868,AKEK_grid,3/20/24,,3/20/24 17:02
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-02_11914/Data/SMM11914_20240617_101500.wav,65,70,mp3/037638_OS-UUK-02_11914.mp3,0,5,no,,no,,-0.416,33,OS-UUK-02_11914,PUAI_OS,6/17/24,2024-06-17 10:15:00-10:00,6/17/24 10:15
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-0_11879/Data/SMM11879_20240403_124900.wav,55,60,mp3/079927_D6-0_11879.mp3,0,5,no,,no,,2.807,67,D6-0_11879,AKEK_grid,4/3/24,,4/3/24 12:49
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F5-0_11857/Data/SMM11857_20240603_051400.wav,60,65,mp3/111494_F5-0_11857.mp3,0,5,no,,no,,-0.8423,95,F5-0_11857,AKEK_grid,6/3/24,,6/3/24 5:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-02_14373/Data/SMM14373_20240528_161500.wav,65,70,mp3/034557_OS-MOH-02_14373.mp3,0,5,uncertain,,yes,,2.355,30,OS-MOH-02_14373,PUAI_OS,5/28/24,2024-05-28 16:15:00-10:00,5/28/24 16:15
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-13_14348/Data/SMM14348_20240520_081700.wav,180,185,mp3/026454_OS-HH-13_14348.mp3,0,5,no,,no,,2.49,24,OS-HH-13_14348,PUAI_OS,5/20/24,2024-05-20 08:17:00-10:00,5/20/24 8:17
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-21_14351/Data/SMM14351_20240425_163000.wav,35,40,mp3/029010_OS-HPK-21_14351.mp3,0,5,no,,no,,-2.371,26,OS-HPK-21_14351,PUAI_OS,4/25/24,2024-04-25 16:30:00-10:00,4/25/24 16:30
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I6-1_11426/Data/SMM11426_20240506_172300.wav,50,55,mp3/108141_I6-1_11426.mp3,0,5,no,,no,,-0.11993,90,I6-1_11426,AKEK_grid,5/6/24,,5/6/24 17:23
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A1-0_11883/Data/SMM11883_20240401_135100.wav,50,55,mp3/088427_A1-0_11883.mp3,0,5,no,,no,,-0.02522,74,A1-0_11883,AKEK_grid,4/1/24,,4/1/24 13:51
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H6-0_11434/Data/SMM11434_20240506_092300.wav,155,160,mp3/082573_H6-0_11434.mp3,0,5,no,,no,,-0.8877,70,H6-0_11434,AKEK_grid,5/6/24,,5/6/24 9:23
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D3-0_11534/Data/SMM11534_20240513_071900.wav,180,185,mp3/126007_D3-0_11534.mp3,0,5,no,,no,,1.172,107,D3-0_11534,AKEK_grid,5/13/24,,5/13/24 7:19
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D3-0_11534/Data/SMM11534_20240530_061400.wav,15,20,mp3/126014_D3-0_11534.mp3,0,5,no,,yes,,0.6074,107,D3-0_11534,AKEK_grid,5/30/24,,5/30/24 6:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-10_14260/Data/SMM14260_20240502_092500.wav,10,15,mp3/003165_OS-MOH-10_14260.mp3,0,5,no,,no,,0.5493,4,OS-MOH-10_14260,PUAI_OS,5/2/24,2024-05-02 09:25:00-10:00,5/2/24 9:25
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-02_14354/Data/SMM14354_20240513_141900.wav,50,55,mp3/040162_OS-HPK-02_14354.mp3,0,5,no,,no,,-1.566,35,OS-HPK-02_14354,PUAI_OS,5/13/24,2024-05-13 14:19:00-10:00,5/13/24 14:19
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I9-2_11428/Data/SMM11428_20240409_104300.wav,210,215,mp3/062557_I9-2_11428.mp3,0,5,no,,no,,0.5874,55,I9-2_11428,AKEK_grid,4/9/24,,4/9/24 10:43
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C3-4-extra_11431/Data/SMM11431_20240422_053200.wav,20,25,mp3/069990_C3-4-extra_11431.mp3,0,5,no,,no,,0.991,60,C3-4-extra_11431,AKEK_grid,4/22/24,,4/22/24 5:32
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-2-additional_11450/Data/SMM11450_20240326_155600.wav,65,70,mp3/096966_I8-2-additional_11450.mp3,0,5,no,,no,,-0.02393,81,I8-2-additional_11450,AKEK_grid,3/26/24,,3/26/24 15:56
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B1-0_11895/Data/SMM11895_20240503_112500.wav,95,100,mp3/102091_B1-0_11895.mp3,0,5,no,,no,,-0.08765,86,B1-0_11895,AKEK_grid,5/3/24,,5/3/24 11:25
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-15_14252/Data/SMM14252_20240524_151600.wav,155,160,mp3/008217_OS-HH-15_14252.mp3,0,5,no,,no,,0.3784,8,OS-HH-15_14252,PUAI_OS,5/24/24,2024-05-24 15:16:00-10:00,5/24/24 15:16
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-12_11890/Data/SMM11890_20240526_111500.wav,150,155,mp3/024960_OS-UUK-12_11890.mp3,0,5,no,,no,,0.832,23,OS-UUK-12_11890,PUAI_OS,5/26/24,2024-05-26 11:15:00-10:00,5/26/24 11:15
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-20_11919/Data/SMM11919_20240619_151500.wav,45,50,mp3/007457_OS-UUK-20_11919.mp3,0,5,no,,no,,0.532,7,OS-UUK-20_11919,PUAI_OS,6/19/24,2024-06-19 15:15:00-10:00,6/19/24 15:15
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-3_11436/Data/SMM11436_20240518_061700.wav,50,55,mp3/118506_H7-3_11436.mp3,0,5,no,,no,,-0.658,100,H7-3_11436,AKEK_grid,5/18/24,,5/18/24 6:17
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C4-4-extra_11430/Data/SMM11430_20240329_145300.wav,115,120,mp3/124572_C4-4-extra_11430.mp3,0,5,no,,no,,1.308,106,C4-4-extra_11430,AKEK_grid,3/29/24,,3/29/24 14:53
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-0_11456/Data/SMM11456_20240419_163500.wav,110,115,mp3/122019_H7-0_11456.mp3,0,5,no,,no,,-0.912,103,H7-0_11456,AKEK_grid,4/19/24,,4/19/24 16:35
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A2-0_11869/Data/SMM11869_20240517_141800.wav,105,110,mp3/065154_A2-0_11869.mp3,0,5,no,,no,,-1.774,57,A2-0_11869,AKEK_grid,5/17/24,,5/17/24 14:18
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H9-3-additional_11524/Data/SMM11524_20240507_102200.wav,215,220,mp3/115132_H9-3-additional_11524.mp3,0,5,no,,no,,1.16,97,H9-3-additional_11524,AKEK_grid,5/7/24,,5/7/24 10:22
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-16_11863/Data/SMM11863_20240531_071400.wav,85,90,mp3/035947_OS-UUK-16_11863.mp3,0,5,no,,no,,-0.0458,31,OS-UUK-16_11863,PUAI_OS,5/31/24,2024-05-31 07:14:00-10:00,5/31/24 7:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-02_11914/Data/SMM11914_20240524_061600.wav,20,25,mp3/037907_OS-UUK-02_11914.mp3,0,5,no,,no,,-0.07916,33,OS-UUK-02_11914,PUAI_OS,5/24/24,2024-05-24 06:16:00-10:00,5/24/24 6:16
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-18_14255/Data/SMM14255_20240426_092900.wav,200,205,mp3/041417_OS-MOH-18_14255.mp3,0,5,uncertain,,uncertain,,1.7705,36,OS-MOH-18_14255,PUAI_OS,4/26/24,2024-04-26 09:29:00-10:00,4/26/24 9:29
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G7-0_11453/Data/SMM11453_20240428_092800.wav,5,10,mp3/075161_G7-0_11453.mp3,0,5,no,,no,,0.01239,63,G7-0_11453,AKEK_grid,4/28/24,,4/28/24 9:28
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C3-4-extra_11431/Data/SMM11431_20240326_165600.wav,55,60,mp3/069884_C3-4-extra_11431.mp3,0,5,no,,no,,-0.4194,60,C3-4-extra_11431,AKEK_grid,3/26/24,,3/26/24 16:56
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A2-0_11869/Data/SMM11869_20240415_103800.wav,75,80,mp3/065347_A2-0_11869.mp3,0,5,no,,no,,-0.7036,57,A2-0_11869,AKEK_grid,4/15/24,,4/15/24 10:38
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E5-1_11797/Data/SMM11797_20240413_114000.wav,0,5,mp3/057021_E5-1_11797.mp3,0,5,no,,yes,,1.742,49,E5-1_11797,AKEK_grid,4/13/24,2024-04-13 11:40:00-10:00,4/13/24 11:40
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-2-additional_11450/Data/SMM11450_20240402_174900.wav,220,225,mp3/096451_I8-2-additional_11450.mp3,0,5,no,,no,,0.6997,81,I8-2-additional_11450,AKEK_grid,4/2/24,,4/2/24 17:49
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I7-0_11458/Data/SMM11458_20240425_133000.wav,10,15,mp3/078207_I7-0_11458.mp3,0,5,no,,yes,,4.17,65,I7-0_11458,AKEK_grid,4/25/24,,4/25/24 13:30
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D5-0_11442/Data/SMM11442_20240412_084100.wav,205,210,mp3/082911_D5-0_11442.mp3,0,5,no,,no,,0.3914,71,D5-0_11442,AKEK_grid,4/12/24,,4/12/24 8:41
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-2-additional_11450/Data/SMM11450_20240328_165400.wav,230,235,mp3/096721_I8-2-additional_11450.mp3,0,5,no,,uncertain,,1.531,81,I8-2-additional_11450,AKEK_grid,3/28/24,,3/28/24 16:54
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-11_14261/Data/SMM14261_20240616_091500.wav,205,210,mp3/015391_OS-HH-11_14261.mp3,0,5,no,,uncertain,,0.7104,14,OS-HH-11_14261,PUAI_OS,6/16/24,2024-06-16 09:15:00-10:00,6/16/24 9:15
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-10_11859/Data/SMM11859_20240528_121500.wav,15,20,mp3/044817_OS-UUK-10_11859.mp3,0,5,no,,no,,0.8154,40,OS-UUK-10_11859,PUAI_OS,5/28/24,2024-05-28 12:15:00-10:00,5/28/24 12:15
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D4-4_11791/Data/SMM11791_20240426_102900.wav,215,220,mp3/127112_D4-4_11791.mp3,0,5,no,,no,,-0.1692,108,D4-4_11791,AKEK_grid,4/26/24,,4/26/24 10:29
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-01_14288/Data/SMM14288_20240510_172100.wav,170,175,mp3/024356_OS-HH-01_14288.mp3,0,5,no,,no,,0.565,22,OS-HH-01_14288,PUAI_OS,5/10/24,2024-05-10 17:21:00-10:00,5/10/24 17:21
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H9-3-additional_11524/Data/SMM11524_20240423_103200.wav,165,170,mp3/114987_H9-3-additional_11524.mp3,0,5,no,,no,,-0.1931,97,H9-3-additional_11524,AKEK_grid,4/23/24,,4/23/24 10:32
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H6-0_11434/Data/SMM11434_20240425_153000.wav,35,40,mp3/082521_H6-0_11434.mp3,0,5,no,,no,,-1.245,70,H6-0_11434,AKEK_grid,4/25/24,,4/25/24 15:30
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B3-4_11462/Data/SMM11462_20240424_143100.wav,195,200,mp3/089962_B3-4_11462.mp3,0,5,no,,yes,,2.432,76,B3-4_11462,AKEK_grid,4/24/24,,4/24/24 14:31
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-09_14234/Data/SMM14234_20240615_121400.wav,45,50,mp3/001065_OS-HH-09_14234.mp3,0,5,no,,no,,0.4048,1,OS-HH-09_14234,PUAI_OS,6/15/24,2024-06-15 12:14:00-10:00,6/15/24 12:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-04_14241/Data/SMM14241_20240601_131400.wav,55,60,mp3/036815_OS-UUK-04_14241.mp3,0,5,no,,no,,0.2725,32,OS-UUK-04_14241,PUAI_OS,6/1/24,2024-06-01 13:14:00-10:00,6/1/24 13:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-17_14356/Data/SMM14356_20240508_152200.wav,215,220,mp3/020549_OS-HH-17_14356.mp3,0,5,no,,no,,1.633,18,OS-HH-17_14356,PUAI_OS,5/8/24,2024-05-08 15:22:00-10:00,5/8/24 15:22
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F8-2_11868/Data/SMM11868_20240310_071100.wav,5,10,mp3/114190_F8-2_11868.mp3,0,5,no,,no,,-0.815,96,F8-2_11868,AKEK_grid,3/10/24,,3/10/24 7:11
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-0_11920/Data/SMM11920_20240501_142600.wav,55,60,mp3/110429_F7-0_11920.mp3,0,5,no,,no,,0.724,94,F7-0_11920,AKEK_grid,5/1/24,,5/1/24 14:26
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I6-1_11426/Data/SMM11426_20240426_092900.wav,215,220,mp3/107150_I6-1_11426.mp3,0,5,no,,no,,-0.288,90,I6-1_11426,AKEK_grid,4/26/24,,4/26/24 9:29
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C3-4-extra_11431/Data/SMM11431_20240331_085100.wav,65,70,mp3/070155_C3-4-extra_11431.mp3,0,5,no,,no,,0.11255,60,C3-4-extra_11431,AKEK_grid,3/31/24,,3/31/24 8:51
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-01_14288/Data/SMM14288_20240514_111900.wav,50,55,mp3/024647_OS-HH-01_14288.mp3,0,5,no,,no,,1.802,22,OS-HH-01_14288,PUAI_OS,5/14/24,2024-05-14 11:19:00-10:00,5/14/24 11:19
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B3-0_11550/Data/SMM11550_20240415_123800.wav,60,65,mp3/054828_B3-0_11550.mp3,0,5,no,,no,,-1.208,48,B3-0_11550,AKEK_grid,4/15/24,2024-04-15 12:38:00-10:00,4/15/24 12:38
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-16_14248/Data/SMM14248_20240523_071600.wav,85,90,mp3/044568_OS-MOH-16_14248.mp3,0,5,no,,no,,-0.6245,39,OS-MOH-16_14248,PUAI_OS,5/23/24,2024-05-23 07:16:00-10:00,5/23/24 7:16
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-20_14379/Data/SMM14379_20240429_182700.wav,40,45,mp3/030232_OS-HPK-20_14379.mp3,0,5,no,,no,,0.9805,27,OS-HPK-20_14379,PUAI_OS,4/29/24,2024-04-29 18:27:00-10:00,4/29/24 18:27
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-22_14269/Data/SMM14269_20240513_101900.wav,130,135,mp3/031492_OS-HPK-22_14269.mp3,0,5,no,,no,,-0.5674,28,OS-HPK-22_14269,PUAI_OS,5/13/24,2024-05-13 10:19:00-10:00,5/13/24 10:19
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-08_14243/Data/SMM14243_20240505_182300.wav,40,45,mp3/022421_OS-MOH-08_14243.mp3,0,5,no,,uncertain,,1.169,20,OS-MOH-08_14243,PUAI_OS,5/5/24,2024-05-05 18:23:00-10:00,5/5/24 18:23
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H8-0_11446/Data/SMM11446_20240417_123600.wav,105,110,mp3/001541_H8-0_11446.mp3,0,5,no,,no,,1.075,2,H8-0_11446,AKEK_grid,4/17/24,2024-04-17 12:36:00-10:00,4/17/24 12:36
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-17_14356/Data/SMM14356_20240512_102000.wav,215,220,mp3/020154_OS-HH-17_14356.mp3,0,5,no,,no,,-0.4856,18,OS-HH-17_14356,PUAI_OS,5/12/24,2024-05-12 10:20:00-10:00,5/12/24 10:20
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C2-0_11798/Data/SMM11798_20240521_181600.wav,100,105,mp3/061433_C2-0_11798.mp3,0,5,no,,no,,0.674,54,C2-0_11798,AKEK_grid,5/21/24,,5/21/24 18:16
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I7-3_11447/Data/SMM11447_20240410_134200.wav,45,50,mp3/051507_I7-3_11447.mp3,0,5,no,,no,,1.218,45,I7-3_11447,AKEK_grid,4/10/24,2024-04-10 13:42:00-10:00,4/10/24 13:42
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B4-4_11443/Data/SMM11443_20240404_084800.wav,155,160,mp3/103751_B4-4_11443.mp3,0,5,no,,no,,-0.2651,87,B4-4_11443,AKEK_grid,4/4/24,,4/4/24 8:48
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B3-4_11462/Data/SMM11462_20240504_162400.wav,150,155,mp3/090428_B3-4_11462.mp3,0,5,no,,no,,-0.949,76,B3-4_11462,AKEK_grid,5/4/24,,5/4/24 16:24
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-06_14249/Data/SMM14249_20240601_071400.wav,220,225,mp3/037981_OS-MOH-06_14249.mp3,0,5,no,,no,,-0.3542,34,OS-MOH-06_14249,PUAI_OS,6/1/24,2024-06-01 07:14:00-10:00,6/1/24 7:14
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-0_11920/Data/SMM11920_20240421_113300.wav,125,130,mp3/110728_F7-0_11920.mp3,0,5,no,,no,,-0.4805,94,F7-0_11920,AKEK_grid,4/21/24,,4/21/24 11:33
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F8-0_11855/Data/SMM11855_20240418_083600.wav,65,70,mp3/094228_F8-0_11855.mp3,0,5,no,,no,,-0.8325,79,F8-0_11855,AKEK_grid,4/18/24,,4/18/24 8:36
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H10-0_11438/Data/SMM11438_20240504_082400.wav,150,155,mp3/119690_H10-0_11438.mp3,0,5,no,,no,,-1.696,101,H10-0_11438,AKEK_grid,5/4/24,,5/4/24 8:24
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I9-2_11428/Data/SMM11428_20240509_082100.wav,130,135,mp3/062939_I9-2_11428.mp3,0,5,no,,yes,,3.076,55,I9-2_11428,AKEK_grid,5/9/24,,5/9/24 8:21
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B4-4_11443/Data/SMM11443_20240319_170300.wav,170,175,mp3/104198_B4-4_11443.mp3,0,5,uncertain,,yes,,-0.457,87,B4-4_11443,AKEK_grid,3/19/24,,3/19/24 17:03
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-18_14266/Data/SMM14266_20240517_181800.wav,110,115,mp3/004279_OS-HPK-18_14266.mp3,0,5,no,,no,,-1.709,5,OS-HPK-18_14266,PUAI_OS,5/17/24,2024-05-17 18:18:00-10:00,5/17/24 18:18
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-08_14243/Data/SMM14243_20240531_061400.wav,225,230,mp3/022320_OS-MOH-08_14243.mp3,0,5,uncertain,,uncertain,,2.627,20,OS-MOH-08_14243,PUAI_OS,5/31/24,2024-05-31 06:14:00-10:00,5/31/24 6:14
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H8-4-additional_11467/Data/SMM11467_20240421_073300.wav,10,15,mp3/058616_H8-4-additional_11467.mp3,0,5,no,,no,,-0.1079,51,H8-4-additional_11467,AKEK_grid,4/21/24,,4/21/24 7:33
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-06_11848/Data/SMM11848_20240705_141700.wav,140,145,mp3/009985_OS-UUK-06_11848.mp3,0,5,no,,no,,0.5337,9,OS-UUK-06_11848,PUAI_OS,7/5/24,2024-07-05 14:17:00-10:00,7/5/24 14:17
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-2-additional_11450/Data/SMM11450_20240418_083500.wav,195,200,mp3/096747_I8-2-additional_11450.mp3,0,5,no,,no,,1.39,81,I8-2-additional_11450,AKEK_grid,4/18/24,,4/18/24 8:35
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F6-0_11794/Data/SMM11794_20240506_152300.wav,65,70,mp3/050286_F6-0_11794.mp3,0,5,no,,no,,-1.112,44,F6-0_11794,AKEK_grid,5/6/24,2024-05-06 15:23:00-10:00,5/6/24 15:23
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-0_11456/Data/SMM11456_20240410_114200.wav,125,130,mp3/121117_H7-0_11456.mp3,0,5,no,,no,,0.4473,103,H7-0_11456,AKEK_grid,4/10/24,,4/10/24 11:42
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D5-0_11442/Data/SMM11442_20240421_153300.wav,100,105,mp3/082892_D5-0_11442.mp3,0,5,no,,no,,0.368,71,D5-0_11442,AKEK_grid,4/21/24,,4/21/24 15:33
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-0_11800/Data/SMM11800_20240320_100200.wav,10,15,mp3/047508_E6-0_11800.mp3,0,5,no,,yes,,4.906,42,E6-0_11800,AKEK_grid,3/20/24,2024-03-20 10:02:00-10:00,3/20/24 10:02
